# Johan A. Schmidt Mar-25-2014
#
# OCS 1^1A', 2^1A' and 3^1A' PES
#
# Please do not redistribute 
#
# Note that the 3A' and 3A'' PESs are not reliable and I would not recommend 
# using them in your dynamics calculations. Note also that the energies for 
# R<7.5 are "raw" Molpro energies (sporadic artificial "jumps" at R>5.5 have 
# been removed) while energies for R>7.5 are derived from an extrapolation.
#
# Please acknowledge us in any publications and cite our papers: 
#  1) Schmidt et al., J. Chem. Phys., 136, 131101, (2012)
#  2) Schmidt et al., J. Chem. Phys., 137, 054313, (2012)
#  3) Schmidt et al., Atmos. Chem. Phys., 13, 1511-1520, (2013)
#  4) McBane et al., J. Chem. Phys., 138, 094314, (2013)
# I would also be grateful if you would send me copy/print of any such 
# publications.
#
# R/a0     r/a0   gamma/deg E(1^1A')/E_h   E(2^1A')/E_h   E(3^1A')/E_h
  3.2000   2.0000    1.0000  -510.38590050  -510.11399350  -510.09853340
  3.3000   2.0000    1.0000  -510.54716510  -510.27212540  -510.25677220
  3.4000   2.0000    1.0000  -510.67059260  -510.39478240  -510.37843520
  3.5000   2.0000    1.0000  -510.76266260  -510.48838300  -510.47002600
  3.6000   2.0000    1.0000  -510.82854510  -510.55783530  -510.53685470
  3.7000   2.0000    1.0000  -510.87502660  -510.60958720  -510.58551500
  3.8000   2.0000    1.0000  -510.90644680  -510.64763860  -510.62022630
  3.9000   2.0000    1.0000  -510.92625800  -510.67509300  -510.64434200
  4.0000   2.0000    1.0000  -510.93730590  -510.69398330  -510.66101820
  4.1000   2.0000    1.0000  -510.94207150  -510.70720440  -510.67221900
  4.2000   2.0000    1.0000  -510.94351530  -510.71703050  -510.66962070
  4.3000   2.0000    1.0000  -510.93956850  -510.72102670  -510.68509980
  4.4000   2.0000    1.0000  -510.93302500  -510.72195700  -510.69987130
  4.5000   2.0000    1.0000  -510.92475700  -510.72090270  -510.71289210
  4.6000   2.0000    1.0000  -510.91544420  -510.72623330  -510.71623050
  4.7000   2.0000    1.0000  -510.90559380  -510.73652410  -510.71184150
  4.8000   2.0000    1.0000  -510.89559880  -510.74572170  -510.70616540
  4.9000   2.0000    1.0000  -510.88575220  -510.75370370  -510.69971550
  5.0000   2.0000    1.0000  -510.87626640  -510.76056010  -510.69275210
  5.1000   2.0000    1.0000  -510.86728960  -510.76641050  -510.68546600
  5.2000   2.0000    1.0000  -510.85892280  -510.77138490  -510.67799370
  5.3000   2.0000    1.0000  -510.85049970  -510.77621420  -510.69149100
  5.4000   2.0000    1.0000  -510.84359540  -510.77975570  -510.70519520
  5.5000   2.0000    1.0000  -510.83740130  -510.78274530  -510.71726870
  5.7500   2.0000    1.0000  -510.82487840  -510.78833790  -510.74136940
  6.0000   2.0000    1.0000  -510.81607230  -510.79201030  -510.75855820
  6.5000   2.0000    1.0000  -510.80636710  -510.79600520  -510.77912830
  7.0000   2.0000    1.0000  -510.80234250  -510.79761630  -510.78897160
  7.5000   2.0000    1.0000  -510.80045040  -510.79809120  -510.79349830
  8.0000   2.0000    1.0000  -510.79886391  -510.79774950  -510.79557997
  9.0000   2.0000    1.0000  -510.79776051  -510.79751186  -510.79702777
 10.0000   2.0000    1.0000  -510.79751431  -510.79745883  -510.79735082
  3.2000   2.1000    1.0000  -510.30032380  -510.04544740  -510.02092370
  3.3000   2.1000    1.0000  -510.48983770  -510.23001150  -510.20555590
  3.4000   2.1000    1.0000  -510.63304140  -510.37055960  -510.34492900
  3.5000   2.1000    1.0000  -510.73979700  -510.47694050  -510.44910860
  3.6000   2.1000    1.0000  -510.81798640  -510.55693520  -510.52610390
  3.7000   2.1000    1.0000  -510.87386850  -510.61663200  -510.58219670
  3.8000   2.1000    1.0000  -510.91240040  -510.66039680  -510.62255340
  3.9000   2.1000    1.0000  -510.93750970  -510.69243090  -510.65059190
  4.0000   2.1000    1.0000  -510.95236270  -510.71517140  -510.66970980
  4.1000   2.1000    1.0000  -510.95971050  -510.73090150  -510.68268390
  4.2000   2.1000    1.0000  -510.96313530  -510.74298790  -510.67894000
  4.3000   2.1000    1.0000  -510.96040340  -510.74871620  -510.69428770
  4.4000   2.1000    1.0000  -510.95451690  -510.75093820  -510.70931250
  4.5000   2.1000    1.0000  -510.94648470  -510.75050220  -510.72298320
  4.6000   2.1000    1.0000  -510.93707580  -510.74815770  -510.73504910
  4.7000   2.1000    1.0000  -510.92688690  -510.74754460  -510.74236420
  4.8000   2.1000    1.0000  -510.91638080  -510.75602080  -510.73808110
  4.9000   2.1000    1.0000  -510.90590220  -510.76413400  -510.73206310
  5.0000   2.1000    1.0000  -510.89571250  -510.77118240  -510.72536520
  5.1000   2.1000    1.0000  -510.88599960  -510.77723120  -510.71825060
  5.2000   2.1000    1.0000  -510.87689400  -510.78239150  -510.71089680
  5.3000   2.1000    1.0000  -510.86848070  -510.78678010  -510.70343450
  5.4000   2.1000    1.0000  -510.86012100  -510.79115640  -510.71240950
  5.5000   2.1000    1.0000  -510.85331460  -510.79430810  -510.72520970
  5.7500   2.1000    1.0000  -510.83957190  -510.80025780  -510.75083090
  6.0000   2.1000    1.0000  -510.82996680  -510.80422450  -510.76915810
  6.5000   2.1000    1.0000  -510.81954820  -510.80864620  -510.79114290
  7.0000   2.1000    1.0000  -510.81537990  -510.81050760  -510.80167620
