# Johan A. Schmidt Mar-25-2014
#
# OCS 1^1A' (X-state) PES
#
# Please do not redistribute 
#
# Local X-state PES, see Section C1 of JCP 137:054313 
#
# Please acknowledge us in any publications and cite our papers: 
#  1) Schmidt et al., J. Chem. Phys., 136, 131101, (2012)
#  2) Schmidt et al., J. Chem. Phys., 137, 054313, (2012)
# I would also be grateful if you would send me copy/print of any such 
# publications.
#
#  R/a0    r/a0 gamma/deg E(1^1A')/E_h 
    4.8   1.8   35.0   -510.7472255     1.0
    4.9   1.8   35.0   -510.7420027     1.0
    5.0   1.8   35.0   -510.7370026     1.0
    3.5   1.8   40.0   -510.7125905     1.0
    3.6   1.8   40.0   -510.7338085     1.0
    3.7   1.8   40.0   -510.7482540     1.0
    3.8   1.8   40.0   -510.7574472     1.0
    3.9   1.8   40.0   -510.7626112     1.0
    4.0   1.8   40.0   -510.7647283     1.0
    4.1   1.8   40.0   -510.7645846     1.0
    4.2   1.8   40.0   -510.7627997     1.0
    4.3   1.8   40.0   -510.7598600     1.0
    4.4   1.8   40.0   -510.7561454     1.0
    4.5   1.8   40.0   -510.7519484     1.0
    4.6   1.8   40.0   -510.7474916     1.0
    4.7   1.8   40.0   -510.7429389     1.0
    4.8   1.8   40.0   -510.7384106     1.0
    4.9   1.8   40.0   -510.7339908     1.0
    5.0   1.8   40.0   -510.7297467     1.0
    3.5   1.8   45.0   -510.7010242     1.0
    3.6   1.8   45.0   -510.7199408     1.0
    3.7   1.8   45.0   -510.7330467     1.0
    3.8   1.8   45.0   -510.7416267     1.0
    3.9   1.8   45.0   -510.7467183     1.0
    4.0   1.8   45.0   -510.7491568     1.0
    4.1   1.8   45.0   -510.7496111     1.0
    4.2   1.8   45.0   -510.7486052     1.0
    4.3   1.8   45.0   -510.7465544     1.0
    4.4   1.8   45.0   -510.7437840     1.0
    4.5   1.8   45.0   -510.7405447     1.0
    4.6   1.8   45.0   -510.7370237     1.0
    4.7   1.8   45.0   -510.7333783     1.0
    4.8   1.8   45.0   -510.7297192     1.0
    4.9   1.8   45.0   -510.7261024     1.0
    5.0   1.8   45.0   -510.7225919     1.0
    3.5   1.8   50.0   -510.6879296     1.0
    3.6   1.8   50.0   -510.7051826     1.0
    3.7   1.8   50.0   -510.7174301     1.0
    3.8   1.8   50.0   -510.7257546     1.0
    3.9   1.8   50.0   -510.7310324     1.0
    4.0   1.8   50.0   -510.7339665     1.0
    4.1   1.8   50.0   -510.7351186     1.0
    4.2   1.8   50.0   -510.7349450     1.0
    4.3   1.8   50.0   -510.7338117     1.0
    4.4   1.8   50.0   -510.7319810     1.0
    4.5   1.8   50.0   -510.7296702     1.0
    4.6   1.8   50.0   -510.7270683     1.0
    4.7   1.8   50.0   -510.7242943     1.0
    4.8   1.8   50.0   -510.7214417     1.0
    4.9   1.8   50.0   -510.7185737     1.0
    5.0   1.8   50.0   -510.7157415     1.0
    3.5   1.8   55.0   -510.6760462     1.0
    3.6   1.8   55.0   -510.6917753     1.0
    3.7   1.8   55.0   -510.7032474     1.0
    3.8   1.8   55.0   -510.7113471     1.0
    3.9   1.8   55.0   -510.7167967     1.0
    4.0   1.8   55.0   -510.7201817     1.0
    4.1   1.8   55.0   -510.7219751     1.0
    4.2   1.8   55.0   -510.7225570     1.0
    4.3   1.8   55.0   -510.7222303     1.0
    4.4   1.8   55.0   -510.7212372     1.0
    4.5   1.8   55.0   -510.7197689     1.0
    4.6   1.8   55.0   -510.7179741     1.0
    4.7   1.8   55.0   -510.7159655     1.0
    4.8   1.8   55.0   -510.7138216     1.0
    4.9   1.8   55.0   -510.7116115     1.0
    5.0   1.8   55.0   -510.7093626     1.0
    3.5   1.8   60.0   -510.6665530     1.0
    3.6   1.8   60.0   -510.6821313     1.0
    3.7   1.8   60.0   -510.6923895     1.0
    3.8   1.8   60.0   -510.6998942     1.0
    3.9   1.8   60.0   -510.7051928     1.0
    4.0   1.8   60.0   -510.7087396     1.0
    4.1   1.8   60.0   -510.7109094     1.0
    4.2   1.8   60.0   -510.7120075     1.0
    4.3   1.8   60.0   -510.7122834     1.0
    4.4   1.8   60.0   -510.7119381     1.0
    4.5   1.8   60.0   -510.7111310     1.0
    4.6   1.8   60.0   -510.7099842     1.0
    4.7   1.8   60.0   -510.7085889     1.0
    4.8   1.8   60.0   -510.7070292     1.0
    4.9   1.8   60.0   -510.7053376     1.0
    5.0   1.8   60.0   -510.7033737     1.0
    3.5   1.9   1.0   -510.7576313     1.0
    3.6   1.9   1.0   -510.8129510     1.0
    3.7   1.9   1.0   -510.8514747     1.0
    3.8   1.9   1.0   -510.8770194     1.0
    3.9   1.9   1.0   -510.8926008     1.0
    4.0   1.9   1.0   -510.9006085     1.0
    4.1   1.9   1.0   -510.9029323     1.0
    4.2   1.9   1.0   -510.9010666     1.0
    4.3   1.9   1.0   -510.8961928     1.0
    4.4   1.9   1.0   -510.8892433     1.0
    4.5   1.9   1.0   -510.8809506     1.0
    4.6   1.9   1.0   -510.8718856     1.0
    4.7   1.9   1.0   -510.8624830     1.0
    4.8   1.9   1.0   -510.8530694     1.0
