# Johan A. Schmidt Mar-25-2014
#
# OCS 1^3A'', 2^3A'' and 3^3A'' PES
#
# Please do not redistribute 
#
# Note that the 3A' and 3A'' PESs are not reliable and I would not recommend 
# using them in your dynamics calculations. Note also that the energies for 
# R<7.5 are "raw" Molpro energies (sporadic artificial "jumps" at R>5.5 have 
# been removed) while energies for R>7.5 are derived from an extrapolation.
#
# Please acknowledge us in any publications and cite our papers: 
#  1) Schmidt et al., J. Chem. Phys., 136, 131101, (2012)
#  2) Schmidt et al., J. Chem. Phys., 137, 054313, (2012)
#  3) Schmidt et al., Atmos. Chem. Phys., 13, 1511-1520, (2013)
#  4) McBane et al., J. Chem. Phys., 138, 094314, (2013)
# I would also be grateful if you would send me copy/print of any such 
# publications.
#
# R/a0 r/a0   gamma/deg E(1^3A'')/E_h  E(2^3A'')/E_h  E(3^3A'')/E_h
4.40	2.10	179	-510.7572973	-510.6590572	-510.6257722
4.50	2.10	179	-510.7714699	-510.6858901	-510.6192908
4.60	2.10	179	-510.7837721	-510.7094194	-510.6116514
4.70	2.10	179	-510.7943877	-510.7299036	-510.6015608
4.80	2.10	179	-510.8033778	-510.7475396	-510.5935554
4.90	2.10	179	-510.8109619	-510.7626738	-510.5911948
5.00	2.10	179	-510.8174106	-510.7756524	-510.5921155
5.10	2.10	179	-510.8228733	-510.7867825	-510.5941264
5.20	2.10	179	-510.8274705	-510.7963204	-510.5963197
5.30	2.10	179	-510.8313531	-510.8044747	-510.5985289
5.40	2.10	179	-510.8346246	-510.8114350	-510.6005835
5.50	2.10	179	-510.8373735	-510.8173664	-510.6024164
5.75	2.10	179	-510.8424287	-510.8285863	-510.6059646
6.00	2.10	179	-510.8455630	-510.8359640	-510.6082129
6.50	2.10	179	-510.8473601	-510.8426801	-510.6090943
7.00	2.10	179	-510.8494843	-510.8472736	-510.6138069
7.50	2.10	179	-510.8504876	-510.8494434	-510.6160329
8.00	2.10	179	-510.8509616	-510.8504683	-510.6170844
9.00	2.10	179	-510.8512912	-510.8511812	-510.6178158
10.00	2.10	179	-510.8513648	-510.8513402	-510.6179789
3.20	2.20	179	-510.4138605	-510.4031132	-510.3247011
3.30	2.20	179	-510.4952731	-510.4856214	-510.4067869
3.40	2.20	179	-510.5543089	-510.5456180	-510.4661987
3.50	2.20	179	-510.5969450	-510.5891089	-510.5135046
3.60	2.20	179	-510.6261811	-510.6191301	-510.5528696
3.70	2.20	179	-510.6457354	-510.6393763	-510.5870599
3.80	2.20	179	-510.6579842	-510.6522374	-510.6178249
3.90	2.20	179	-510.6647533	-510.6595585	-510.6459019
4.00	2.20	179	-510.6722186	-510.6670239	-510.6624536
4.10	2.20	179	-510.6953763	-510.6667709	-510.6625150
4.20	2.20	179	-510.7164467	-510.6640903	-510.6602295
4.30	2.20	179	-510.7352441	-510.6597955	-510.6563146
4.40	2.20	179	-510.7527443	-510.6515755	-510.6513516
4.50	2.20	179	-510.7672684	-510.6772864	-510.6470769
4.60	2.20	179	-510.7799100	-510.7016305	-510.6403273
4.70	2.20	179	-510.7908590	-510.7229293	-510.6327467
4.80	2.20	179	-510.8002791	-510.7414327	-510.6241528
4.90	2.20	179	-510.8082840	-510.7573698	-510.6170424
5.00	2.20	179	-510.8150119	-510.7710455	-510.6132033
5.10	2.20	179	-510.8206929	-510.7827511	-510.6123240
